id_student,date_registration,date_unregistration
610738,-23.0,
610739,-36.0,
610740,-29.0,
610744,-29.0,
610745,-29.0,
610746,-14.0,
610748,-29.0,95.0
610749,-36.0,
610750,-29.0,
610751,-29.0,
610759,-36.0,
610763,-29.0,
610770,-29.0,-18.0
610771,-51.0,
610772,-29.0,
610774,-22.0,
610775,-51.0,
610776,-29.0,
610778,-100.0,58.0
610780,-28.0,
610783,-28.0,0.0
610802,-29.0,137.0
610804,-29.0,
610814,-28.0,
610817,-24.0,26.0
610828,-99.0,
610830,-24.0,53.0
610831,-29.0,188.0
610834,-31.0,10.0
610838,-24.0,102.0
610855,-29.0,
610870,-31.0,
610873,-24.0,
610881,-57.0,
610888,-27.0,
610904,-58.0,
610906,-29.0,
610913,-36.0,0.0
610917,-11.0,
610927,-100.0,115.0
610931,-135.0,
610932,-25.0,
610933,-15.0,
610967,-93.0,
610979,-22.0,
610992,-1.0,
611004,-29.0,
611012,-29.0,
611013,-23.0,
611017,-29.0,
611023,-29.0,
611024,-22.0,
611033,-22.0,
611039,-24.0,
611046,-29.0,0.0
611048,-29.0,
611049,-15.0,
611051,-29.0,
611058,-21.0,
611060,-29.0,
611062,-17.0,
611096,-29.0,
611126,-28.0,
611138,-24.0,
611159,-30.0,
611162,-35.0,
611173,-87.0,
611176,-17.0,
611177,-21.0,
611182,-27.0,
611185,-16.0,
611195,-60.0,
611202,-28.0,
611206,-29.0,
611213,-29.0,0.0
611215,-36.0,
611218,-29.0,
611226,-15.0,
611228,-28.0,
611233,-66.0,87.0
611235,-79.0,150.0
611241,-23.0,
611244,-35.0,
611245,-25.0,32.0
611255,-22.0,
611259,-22.0,
611260,-47.0,
611268,-28.0,
611271,-23.0,
611275,-86.0,157.0
611284,-35.0,
611309,-28.0,
611315,-28.0,
611329,-37.0,
611331,-22.0,
611344,-28.0,
611345,-28.0,159.0
611348,-29.0,
611350,-60.0,
611351,-99.0,-26.0
611356,-143.0,12.0
611377,-102.0,
611383,-16.0,
611396,-16.0,
611402,-28.0,
611405,-28.0,12.0
611407,-22.0,
611408,-35.0,
611417,-29.0,
611418,-25.0,
611427,-110.0,
611464,-23.0,
611465,-84.0,12.0
611475,-138.0,
611478,-34.0,
611489,-8.0,
611493,-22.0,
611496,-67.0,
611502,-22.0,
611517,-132.0,
611520,-147.0,158.0
611531,-21.0,
611534,-61.0,
611542,-146.0,
611561,-28.0,
611564,-28.0,
611565,-28.0,-1.0
611580,-24.0,
611581,-89.0,0.0
611586,-154.0,118.0
611588,-91.0,173.0
611593,-35.0,
611595,-102.0,
611603,-22.0,
611612,-28.0,
611629,-8.0,
611635,-22.0,
611639,-28.0,
611649,-151.0,-122.0
611688,-22.0,
611690,-4.0,
611714,-146.0,
611719,-80.0,
611732,-153.0,-60.0
611735,-144.0,42.0
611750,-75.0,-12.0
611763,-133.0,
611790,-143.0,
611798,-29.0,
611800,-103.0,-8.0
611813,-59.0,
611816,-108.0,-7.0
611821,-120.0,
611845,-140.0,
611852,-23.0,12.0
611855,-106.0,
611865,-141.0,134.0
611879,-36.0,
611905,-46.0,201.0
611910,-110.0,
611961,-23.0,
611962,-122.0,
611967,-23.0,
611971,-102.0,27.0
611974,-82.0,67.0
611977,-82.0,-53.0
611979,-67.0,2.0
611982,-44.0,
611983,-103.0,
611988,-141.0,0.0
611999,-24.0,
612000,-46.0,
612002,-72.0,
612023,-45.0,
612026,-16.0,173.0
612039,-109.0,
612048,-5.0,
612050,-5.0,20.0
612082,-29.0,
612089,-41.0,
612111,-143.0,4.0
612113,-135.0,
612119,-100.0,
612120,-150.0,
612124,-143.0,-19.0
612127,-87.0,
612135,-100.0,
612136,-131.0,
612149,-95.0,
612157,-150.0,
612177,-24.0,
612179,-14.0,
612183,-24.0,
612187,-24.0,
612191,-24.0,
612199,-24.0,193.0
612207,-23.0,
612210,-24.0,
612212,-150.0,
612217,-15.0,
612230,-134.0,
612235,-37.0,
612247,-95.0,
612248,-109.0,
612252,-24.0,
612254,,-88.0
612255,-24.0,
612283,-51.0,97.0
612287,-121.0,54.0
612319,-17.0,
612326,-73.0,
612327,-50.0,
612337,-17.0,12.0
612338,-141.0,-57.0
612355,-24.0,
612361,-24.0,
612363,-78.0,
612370,-129.0,
612381,-110.0,110.0
612385,-137.0,103.0
612395,-150.0,-31.0
612396,-30.0,
612397,-143.0,25.0
612429,-37.0,
612439,-122.0,
612443,-64.0,108.0
612449,-141.0,
612459,-75.0,
612473,-30.0,12.0
612484,-4.0,
612488,-8.0,
612506,-103.0,
612517,-16.0,
612528,-50.0,
612530,-50.0,
612535,-50.0,
612538,-50.0,
612539,-50.0,
612540,-50.0,
612542,-50.0,
612543,-50.0,
612545,-50.0,
612547,-50.0,
612549,-50.0,
612561,-137.0,-7.0
612563,-137.0,
612565,-116.0,
612566,-162.0,
612568,-17.0,97.0
612598,-93.0,
612600,-147.0,
612607,-89.0,
612615,-53.0,-17.0
612620,-93.0,
612621,-99.0,
612625,-141.0,
612638,-141.0,145.0
612644,-74.0,
612656,-22.0,
612658,-22.0,
612661,-22.0,
612669,-92.0,73.0
612673,-100.0,
612684,-22.0,
612690,-47.0,
612709,-143.0,-81.0
612711,-23.0,
612717,-50.0,
612721,-100.0,
612740,-141.0,
612743,-141.0,
612750,-11.0,
612756,-135.0,
612757,-22.0,
612763,-123.0,12.0
612797,-78.0,
612798,-64.0,
612805,-141.0,0.0
612814,-57.0,
612822,-141.0,-60.0
612841,-35.0,
612842,-155.0,
612860,-141.0,-24.0
612862,-114.0,
612870,-93.0,
612880,-75.0,178.0
612882,-17.0,
612891,-2.0,
612903,-108.0,
612919,-130.0,
612929,-92.0,
612935,-25.0,52.0
612979,-60.0,104.0
612982,-80.0,
612986,-25.0,
613013,-139.0,
613015,-113.0,
613027,-2.0,
613038,-30.0,
613039,-100.0,
613047,-88.0,
613051,-8.0,
613059,-1.0,
613063,-124.0,136.0
613091,-130.0,
613093,-147.0,
613102,-31.0,
613105,-27.0,
613106,-139.0,-26.0
613107,-140.0,
613116,-137.0,
613120,-28.0,-1.0
613122,-60.0,
613131,-92.0,
613133,-17.0,
613135,-136.0,
613146,-137.0,0.0
613152,-24.0,
613158,-1.0,
613159,-2.0,6.0
613160,-2.0,
613161,-144.0,51.0
613162,2.0,66.0
613164,-8.0,
613165,-21.0,
613170,-138.0,
613171,-21.0,
613173,-21.0,
613175,-7.0,
613176,-7.0,19.0
613177,-7.0,
613191,-7.0,170.0
613196,-7.0,
613199,5.0,96.0
613200,2.0,
613203,-7.0,
613205,-67.0,
613208,-7.0,
613213,-40.0,
613226,-139.0,142.0
613227,-61.0,
613235,-81.0,
613237,-38.0,
613255,-24.0,
613273,-7.0,19.0
613280,-90.0,27.0
613281,-133.0,
613293,-7.0,
613298,2.0,122.0
613299,-144.0,
613300,-109.0,
613310,-96.0,
613313,-107.0,
613330,-79.0,
613355,-113.0,
613370,-75.0,
613380,-162.0,
613387,-40.0,
613390,-132.0,-63.0
613407,-86.0,
613416,-20.0,
613417,-25.0,
613418,-20.0,
613426,-129.0,
613441,-137.0,-12.0
613447,-137.0,-40.0
613459,-89.0,
613461,-51.0,
613464,-75.0,
613466,-100.0,
613501,-134.0,
613512,-144.0,0.0
613559,-89.0,-24.0
613574,-16.0,
613586,-116.0,
613593,-34.0,
613611,-95.0,
613616,-75.0,
613617,-92.0,0.0
613630,-89.0,
613634,-67.0,
613639,-92.0,
613641,-144.0,-15.0
613644,-41.0,73.0
613646,-1.0,
613667,-135.0,
613675,-10.0,
613676,-65.0,132.0
613677,-99.0,
613683,-65.0,
613691,-82.0,
613703,-47.0,
613717,-137.0,129.0
613718,-52.0,
613720,-60.0,
613722,-143.0,
613728,-4.0,
613735,-18.0,
613738,-18.0,
613743,-52.0,
613775,-130.0,0.0
613790,-135.0,83.0
613791,-22.0,109.0
613806,-24.0,
613832,-142.0,
613834,-124.0,
613842,-107.0,89.0
613856,-133.0,
613864,-116.0,
613865,-134.0,
613873,-109.0,-75.0
613874,-32.0,
613876,-22.0,
613881,-110.0,
613896,-143.0,2.0
613899,-144.0,
613900,-129.0,
613909,-43.0,
613910,-85.0,
613928,-136.0,
613932,-96.0,
613946,-47.0,
613952,-36.0,
613953,-31.0,
613954,-22.0,
613966,-22.0,
613972,-92.0,
613981,-92.0,
613983,-131.0,-101.0
613988,-58.0,
613993,-79.0,
614013,-17.0,
614025,-126.0,52.0
614039,-52.0,
614059,-17.0,
614064,-16.0,
614068,-16.0,166.0
614072,-16.0,
614073,-81.0,73.0
614074,-22.0,
614083,-134.0,
614117,-124.0,
614129,-78.0,
614130,-48.0,
614142,-73.0,
614148,2.0,
614159,-101.0,
614162,-85.0,
614163,-122.0,
614172,-135.0,116.0
614176,-36.0,
614181,-22.0,
614204,-103.0,
614212,-141.0,
614217,-134.0,74.0
614224,-8.0,
614233,-71.0,
614234,-67.0,
614241,-134.0,
614245,-107.0,
614249,-103.0,
614262,-44.0,0.0
614263,-122.0,
614265,-81.0,-53.0
614270,,-142.0
614300,-52.0,
614345,-124.0,26.0
614357,-141.0,
614381,-113.0,181.0
614398,-45.0,
614403,-138.0,
614405,-141.0,-40.0
614406,-108.0,116.0
614419,-67.0,
614424,-82.0,
614458,-70.0,
614471,-132.0,156.0
614477,-133.0,
614495,4.0,
614499,-129.0,12.0
614546,-15.0,
614556,-15.0,
614561,-139.0,-108.0
614562,-128.0,-7.0
614571,-89.0,
614582,-93.0,
614583,-124.0,
614586,-137.0,-65.0
614599,-28.0,
614601,-52.0,
614623,-137.0,-114.0
614629,-35.0,
614633,-66.0,158.0
614649,-23.0,
614650,-102.0,34.0
614661,-116.0,0.0
614668,-140.0,
614683,-44.0,53.0
614693,-79.0,
614728,-52.0,
614730,-131.0,94.0
614732,-52.0,
614733,-72.0,52.0
614734,-52.0,
614737,-28.0,
614738,-52.0,
614741,-52.0,
614742,-52.0,
614744,-52.0,
614745,-52.0,
614754,-45.0,
614761,-67.0,153.0
614764,-132.0,
614791,-67.0,
614798,-7.0,
614801,-131.0,
614804,-28.0,157.0
614808,-24.0,
614812,-132.0,
614813,-138.0,76.0
614844,-93.0,
614871,-138.0,
614879,-130.0,-46.0
614887,-86.0,
614892,-22.0,
614893,-28.0,
614907,-52.0,0.0
614909,-110.0,
614912,-121.0,16.0
614930,-131.0,37.0
614949,-78.0,
614952,-68.0,72.0
614973,-131.0,
614984,-53.0,10.0
614994,-90.0,
615001,-15.0,
615016,-38.0,12.0
615018,-138.0,-9.0
615025,-135.0,
615028,-69.0,
615031,-89.0,
615047,-137.0,-61.0
615075,-72.0,
615078,-59.0,
615085,-108.0,
615090,-23.0,
615103,-108.0,
615112,-120.0,
615127,-12.0,
615148,-12.0,156.0
615165,-43.0,12.0
615173,-136.0,
615183,-60.0,108.0
615184,-130.0,
615212,-60.0,-2.0
615218,-137.0,
615225,-93.0,
615229,-120.0,
615241,-114.0,
615242,-130.0,
615246,-41.0,
615249,-29.0,
615259,-113.0,
615263,-17.0,53.0
615266,-155.0,
615283,-93.0,
615299,-14.0,
615300,-106.0,
615301,-14.0,
615302,-14.0,
615306,-14.0,
615319,-74.0,
615321,-40.0,53.0
615327,-36.0,
615328,-14.0,153.0
615340,-14.0,
615342,-14.0,
615356,-14.0,
615377,-65.0,
615401,-71.0,
615404,-66.0,
615407,-118.0,
615425,-101.0,
615426,-128.0,142.0
615429,-68.0,69.0
615437,-64.0,
615438,-96.0,46.0
615439,-130.0,
615443,-31.0,
615487,-22.0,-2.0
616166,-22.0,12.0
616332,-36.0,25.0
616333,-52.0,
616334,-123.0,
616338,-88.0,
616342,-11.0,
616354,-61.0,
616361,-136.0,-7.0
616377,-135.0,
616383,-126.0,
616386,-120.0,
616388,-128.0,-78.0
616407,-34.0,97.0
616414,-29.0,-7.0
616428,-133.0,-65.0
616439,-52.0,-16.0
616453,-81.0,
616457,-10.0,
616464,-32.0,
616502,-10.0,
616511,-92.0,
616512,-82.0,
616517,-23.0,
616526,-128.0,
616536,-89.0,
616542,-40.0,
616557,-22.0,-10.0
616595,-25.0,
616613,-128.0,65.0
616629,-82.0,
616646,-47.0,
616658,-15.0,
616660,-37.0,
616670,-114.0,
616672,-106.0,
616684,-78.0,0.0
616688,-117.0,
616700,-22.0,130.0
616704,6.0,60.0
616706,-47.0,
616708,-45.0,
616727,-17.0,
616728,-85.0,
616735,-9.0,
616739,-108.0,
616742,-80.0,
616789,-15.0,
616794,-107.0,
616809,-86.0,-23.0
616816,-95.0,-64.0
616831,-128.0,
616848,-133.0,-41.0
616851,-82.0,
616862,-59.0,30.0
616866,-11.0,
616870,-124.0,
616874,-100.0,3.0
616909,-79.0,
616912,-144.0,
616913,-117.0,
616914,-48.0,
616919,-100.0,
616927,-120.0,
616952,-124.0,
616976,-44.0,-16.0
617010,-102.0,101.0
617012,-114.0,
617014,-126.0,
617015,-79.0,12.0
617018,-53.0,
617053,-100.0,
617107,-78.0,
617114,-28.0,
617116,-5.0,
617119,-14.0,
617126,-87.0,205.0
617130,-25.0,172.0
617133,-28.0,
617134,-82.0,156.0
617140,-131.0,-100.0
617146,-75.0,
617147,-74.0,
617150,-7.0,89.0
617186,-72.0,
617190,-100.0,
617201,-106.0,
617212,-124.0,26.0
617225,-130.0,
617238,-72.0,
617249,-101.0,143.0
617255,-124.0,-47.0
617265,-124.0,39.0
617287,-34.0,
617296,-128.0,
617297,-58.0,170.0
617307,-121.0,-45.0
617309,-122.0,-8.0
617318,-109.0,
617327,-74.0,
617331,-22.0,
617332,-30.0,
617341,-24.0,-10.0
617343,-100.0,142.0
617346,-103.0,
617347,-61.0,
617348,-51.0,
617350,-116.0,-2.0
617355,-97.0,
617358,-123.0,118.0
617365,-71.0,
617382,-124.0,
617391,-74.0,
617401,-124.0,227.0
617406,-113.0,0.0
617416,-72.0,
617418,-24.0,
617436,-129.0,174.0
617437,-123.0,142.0
617442,-90.0,
617455,-22.0,
617470,-80.0,
617472,-5.0,
617521,-136.0,
617525,-130.0,-29.0
617530,-10.0,
617531,-45.0,
617534,-123.0,
617535,-86.0,
617540,-114.0,
617543,-123.0,101.0
617556,-82.0,45.0
617557,-122.0,0.0
617560,-129.0,
617564,-22.0,
617576,-80.0,
617578,-11.0,
617580,-34.0,
617611,-88.0,
617619,-15.0,
617638,-107.0,40.0
617647,-92.0,-91.0
617671,-150.0,-21.0
617678,-29.0,
617699,-118.0,
617700,-60.0,
617714,-92.0,137.0
617717,-120.0,
617734,-99.0,
617740,-43.0,
617745,-50.0,
617751,-103.0,
617764,-47.0,
617771,-102.0,40.0
617781,-57.0,
617783,-30.0,
617792,-88.0,
617801,-40.0,
617804,-77.0,-46.0
617805,-118.0,
617811,-127.0,-1.0
617813,-64.0,
617824,-57.0,0.0
617829,-17.0,
617843,-93.0,132.0
617847,-100.0,26.0
617850,-22.0,
617868,-66.0,
617880,-40.0,
617883,-75.0,
617886,-82.0,
617888,-31.0,
617889,-89.0,
617897,-24.0,
617898,-57.0,130.0
617905,-123.0,3.0
617909,-71.0,
617922,-87.0,
617925,-113.0,11.0
617942,-45.0,187.0
617945,-93.0,
617950,-127.0,-2.0
617952,-50.0,
617959,-96.0,
617962,-37.0,
617965,-95.0,
617976,-41.0,
617993,-85.0,149.0
617998,-64.0,
618002,-12.0,
618004,-71.0,
618005,-99.0,
618015,-116.0,
618024,-8.0,
618033,-67.0,149.0
618054,-127.0,-7.0
618078,-17.0,12.0
618088,-121.0,
618096,-74.0,
618108,-127.0,-64.0
618119,-95.0,144.0
618124,-89.0,202.0
618129,-114.0,
618131,-121.0,
618137,-100.0,39.0
618145,-127.0,
618151,-120.0,
618171,-120.0,-12.0
618176,-40.0,
618197,-127.0,82.0
618205,-69.0,
618216,-99.0,
618244,-15.0,
618252,-109.0,32.0
618253,-53.0,
618258,-110.0,
618265,-64.0,45.0
618279,-120.0,51.0
618280,-100.0,
618292,-115.0,-87.0
618293,-96.0,
618295,-45.0,
618300,-69.0,-68.0
618338,-57.0,
618360,-125.0,-51.0
618362,-123.0,-52.0
618377,-89.0,
618390,-40.0,
618397,-73.0,
618399,-89.0,
618412,-81.0,
618444,-15.0,
618513,-45.0,
618514,-118.0,-65.0
618519,-78.0,
618531,-65.0,-15.0
618534,-125.0,
618539,-124.0,
618571,-118.0,
618579,-54.0,
618580,-87.0,-24.0
618583,-117.0,-47.0
618586,-116.0,-7.0
618589,-66.0,
618590,-53.0,-46.0
618606,-117.0,26.0
618619,-23.0,30.0
618621,-79.0,
618631,-86.0,
618632,-124.0,
618642,-117.0,-112.0
618649,-86.0,-54.0
618662,-117.0,198.0
618663,-21.0,
618665,-68.0,
618667,-27.0,
618670,-89.0,
618673,-92.0,
618675,-54.0,
618679,-66.0,178.0
618682,-117.0,54.0
618683,-117.0,
618684,-117.0,-73.0
618696,-110.0,
618701,-117.0,-115.0
618710,-100.0,-80.0
618734,-144.0,229.0
618737,-81.0,
618744,-117.0,-73.0
618767,-34.0,
618768,-99.0,-30.0
618777,-62.0,
618784,-124.0,18.0
618816,-89.0,
618824,-79.0,
618825,-144.0,-43.0
618843,-115.0,129.0
618845,-99.0,
618846,-12.0,182.0
618848,-53.0,-4.0
618849,-137.0,160.0
618858,-124.0,-7.0
618861,-23.0,20.0
618865,-88.0,
618869,-117.0,
618870,-116.0,-29.0
618875,-117.0,
618882,-100.0,
618887,-100.0,
618893,-116.0,
618903,-116.0,38.0
618913,-15.0,0.0
618914,-108.0,
618925,-28.0,
618937,-116.0,
618940,-103.0,
618942,-115.0,67.0
618951,-115.0,
618957,-102.0,5.0
618960,-150.0,
618963,-99.0,33.0
618965,-29.0,
618968,-116.0,38.0
618981,-93.0,
618982,-97.0,
618983,-109.0,
618989,-65.0,
618994,-67.0,
618998,-115.0,
619001,-116.0,159.0
619006,-113.0,44.0
619013,-60.0,
619014,-114.0,
619015,-34.0,-16.0
619052,-51.0,
619054,-79.0,48.0
619055,-80.0,
619082,5.0,
619107,-52.0,
619112,-116.0,58.0
619118,-74.0,
619161,-24.0,
619168,-14.0,
619196,-115.0,
619204,-116.0,-57.0
619205,-116.0,-10.0
619207,-123.0,
619212,-44.0,
619265,-116.0,-11.0
619284,-25.0,
619288,-75.0,
619292,-74.0,
619297,-115.0,
619303,-81.0,
619311,-122.0,178.0
619321,-34.0,
619330,-85.0,65.0
619341,-74.0,
619359,-36.0,
619363,-67.0,
619369,-40.0,67.0
619380,-110.0,
619382,-43.0,80.0
619403,-78.0,
619410,-29.0,
619447,-53.0,
619461,-89.0,
619471,-50.0,
619472,-142.0,44.0
619478,-41.0,
619481,-80.0,
619483,-10.0,
619502,-14.0,
619503,-114.0,
619508,-36.0,208.0
619520,-8.0,
619524,-78.0,-12.0
619851,-110.0,214.0
619863,-57.0,12.0
619870,-95.0,
619887,-114.0,-59.0
619901,-92.0,-89.0
619907,-84.0,
619908,-113.0,-46.0
619910,-28.0,
619921,-25.0,172.0
619926,-93.0,
619927,-103.0,
619928,-103.0,
619935,-74.0,
619939,-74.0,
619941,5.0,
619945,-57.0,144.0
619952,-47.0,
619964,-114.0,94.0
619974,-114.0,118.0
619980,-100.0,
620000,-148.0,
620004,-103.0,103.0
620018,-113.0,79.0
620047,-120.0,-7.0
620060,-110.0,73.0
620072,-110.0,
620073,-120.0,
620081,-87.0,
620092,-107.0,
620094,-155.0,
620102,-103.0,
620106,-82.0,0.0
620112,-72.0,89.0
620115,-28.0,
620126,-107.0,104.0
620128,-117.0,
620129,-120.0,
620135,-161.0,-120.0
620148,-22.0,
620159,-109.0,
620175,-117.0,-7.0
620179,-73.0,
620190,-93.0,
620197,-103.0,
620200,-95.0,
620215,-82.0,25.0
620218,-44.0,
620220,-111.0,30.0
620230,-117.0,-9.0
620231,-110.0,
620239,-123.0,
620243,-86.0,-54.0
620257,-110.0,
620260,-75.0,
620266,-28.0,
620269,-44.0,
620277,-65.0,
620283,-80.0,
620289,-54.0,-10.0
620304,-117.0,
620317,-64.0,
620320,-109.0,-85.0
620337,-107.0,
620343,-31.0,
620349,-28.0,179.0
620354,-116.0,
620356,-52.0,3.0
620364,-110.0,-11.0
620368,-78.0,
620369,-72.0,226.0
620376,-78.0,4.0
620389,-117.0,3.0
620393,-110.0,25.0
620399,-110.0,
620408,-117.0,
620409,-32.0,
620414,-89.0,
620423,-107.0,
620427,-73.0,
620430,-71.0,9.0
620431,-78.0,
620434,-93.0,-8.0
620437,-104.0,
620440,-61.0,
620460,-95.0,
620473,-93.0,
620484,-80.0,
620485,-78.0,95.0
620486,-64.0,9.0
620490,-52.0,
620498,-82.0,
620507,-66.0,206.0
620508,-93.0,-68.0
620519,-98.0,
620522,-80.0,
620536,-22.0,152.0
620546,-117.0,-7.0
620550,-64.0,
620552,-44.0,215.0
620561,-74.0,
620564,-66.0,
620573,-52.0,
620590,-47.0,
620608,-104.0,
620629,-45.0,215.0
620630,-109.0,
620646,-93.0,
620652,-46.0,
620655,-149.0,5.0
620658,-29.0,
620676,-14.0,-10.0
620694,-88.0,
620698,-122.0,
620713,-95.0,221.0
620716,-71.0,
620726,-78.0,
620728,-93.0,
620734,-107.0,
620740,-143.0,
620750,-102.0,116.0
620782,-80.0,33.0
620791,-82.0,-23.0
620793,-102.0,30.0
620801,-68.0,
620808,-81.0,
620810,-21.0,
620819,-57.0,
620820,-82.0,
620824,-102.0,
620826,-10.0,104.0
620865,-103.0,-81.0
620876,-103.0,
620889,-35.0,
620892,-108.0,
620897,-22.0,214.0
620915,-71.0,187.0
620916,-108.0,
620918,-106.0,55.0
620922,-115.0,
620923,-107.0,
620925,-75.0,38.0
620933,-99.0,
620935,-54.0,0.0
620946,-103.0,
620950,-100.0,156.0
620951,-44.0,192.0
620956,-87.0,-54.0
620974,-74.0,184.0
620977,-45.0,101.0
620980,-109.0,
620982,-60.0,
621001,-17.0,-15.0
621004,-68.0,
621010,-73.0,
621017,6.0,
621025,-11.0,
621300,-106.0,-73.0
621301,-87.0,
621303,-114.0,
621307,-8.0,12.0
621319,-75.0,
621322,-87.0,
621323,-86.0,76.0
621331,-44.0,207.0
621342,-60.0,
621345,-107.0,
621352,-24.0,
621369,-114.0,
621370,-82.0,
621380,-34.0,30.0
621384,-79.0,
621394,-65.0,
621401,-92.0,
621414,-107.0,
621433,-28.0,
621436,-90.0,
621441,-57.0,
621442,-28.0,
621457,-86.0,
621459,-17.0,207.0
621464,-107.0,
621473,-54.0,
621475,-44.0,
621478,-17.0,194.0
621485,-53.0,
621487,-67.0,
621508,-58.0,170.0
621531,-89.0,
621580,-106.0,
621605,-115.0,
621607,-110.0,-7.0
621615,-106.0,
621619,-29.0,0.0
621655,-78.0,34.0
621656,-99.0,
621659,-106.0,206.0
621675,-106.0,6.0
621676,-24.0,89.0
621682,-106.0,
621690,-73.0,
621693,-54.0,
621696,-99.0,-52.0
621698,-80.0,
621699,-68.0,
621703,-60.0,
621716,-72.0,
621722,-103.0,
621731,-113.0,-7.0
621741,-102.0,
621755,-53.0,
621807,-104.0,-1.0
621826,-52.0,
621853,-93.0,5.0
621856,-157.0,
621862,-97.0,
621881,-103.0,
621883,-23.0,
621884,-93.0,
621885,-89.0,-64.0
621888,-45.0,
621890,-102.0,-21.0
621894,-31.0,
621899,-27.0,12.0
621905,-110.0,
621906,-47.0,
621908,-28.0,
621909,-75.0,34.0
621923,-51.0,
621935,-115.0,-4.0
621937,-108.0,
621952,-22.0,
621971,-103.0,
621990,-103.0,4.0
621998,-95.0,
622007,-157.0,
622015,-29.0,-3.0
622027,-87.0,221.0
622029,-46.0,66.0
622037,-93.0,
622038,-72.0,-71.0
622074,-73.0,
622086,-89.0,
622096,-66.0,
622117,-41.0,152.0
622118,-2.0,
622129,-113.0,
622130,-57.0,-43.0
622132,-29.0,
622164,-101.0,-46.0
622166,-22.0,
622175,-86.0,
622180,-103.0,-11.0
622192,-80.0,
622199,-102.0,0.0
622207,-99.0,
622208,-92.0,
622215,-101.0,
622217,-93.0,
622218,-51.0,72.0
622223,-85.0,
622225,-82.0,
622239,-101.0,-60.0
622245,-58.0,
622246,-81.0,163.0
622252,-71.0,-23.0
622256,-72.0,-46.0
622275,-129.0,150.0
622278,-99.0,
622280,-78.0,
622281,-22.0,136.0
622302,-71.0,
622313,-38.0,
622315,-99.0,136.0
622330,-36.0,98.0
622333,-57.0,0.0
622345,-103.0,
622352,-81.0,
622356,-17.0,
622362,-156.0,51.0
622368,-100.0,
622374,-64.0,
622382,-45.0,
622384,-53.0,
622386,-25.0,
622387,-60.0,10.0
622392,-99.0,
622398,-45.0,3.0
622413,-24.0,
622425,-101.0,
622430,-95.0,-92.0
622432,-68.0,
622433,-66.0,
622435,-82.0,
622442,-96.0,
622466,-104.0,
622480,-40.0,
622481,-146.0,
622482,-59.0,-47.0
622498,-104.0,-17.0
622499,-99.0,74.0
622500,-40.0,
622505,-108.0,
622516,-85.0,
622538,-103.0,195.0
622541,-34.0,
622555,-129.0,
622570,-65.0,
622571,-96.0,
622573,-41.0,
622597,-99.0,171.0
622604,-24.0,
622609,-93.0,
622614,-100.0,
622618,-78.0,
622626,-81.0,-77.0
622630,-96.0,56.0
622639,-81.0,226.0
622645,-106.0,-97.0
622646,-50.0,
622652,-80.0,
622657,-79.0,
622672,-79.0,48.0
622686,-68.0,
622701,-99.0,
622715,-96.0,
622720,-52.0,
622722,-148.0,-21.0
622724,-25.0,
622753,-45.0,
622760,-93.0,
622764,-45.0,
622766,-15.0,
622767,-52.0,-11.0
622773,-95.0,
622787,-22.0,
622790,-86.0,45.0
622792,-100.0,
622804,-28.0,150.0
622812,-40.0,
622838,-88.0,
622844,-68.0,122.0
622851,-99.0,
622859,-41.0,
622867,-60.0,
622873,-73.0,24.0
622886,-51.0,68.0
622890,-52.0,108.0
622894,-97.0,-11.0
622897,-93.0,-72.0
622899,-45.0,12.0
622900,-99.0,
622910,-4.0,174.0
622918,-25.0,128.0
622925,-93.0,-42.0
622927,-106.0,
622934,-153.0,
622935,-99.0,
622948,-24.0,164.0
622967,-28.0,
622968,-27.0,-17.0
622972,-148.0,
622974,-89.0,
622976,-67.0,
622982,-72.0,
623001,-94.0,202.0
623002,-129.0,
623008,-52.0,
623010,-86.0,
623015,-17.0,
623029,-45.0,
623042,-24.0,
623052,-44.0,
623055,-89.0,
623069,-30.0,
